date,open,high,low,close,volume,amount,turnover
2020-03-05,109.05,109.334,109.05,109.256,600,6726051.0,0.04
2020-03-06,109.236,109.696,109.236,109.681,451,5063818.0,0.03
2020-03-09,109.737,111.646,109.737,111.084,3870,44056161.0,0.26
2020-03-10,111.035,111.036,110.089,110.21,2559,29005028.0,0.18
2020-03-11,110.236,110.236,109.936,110.222,1513,17098663.0,0.1
2020-03-12,110.272,110.736,110.046,110.418,3295,37340906.0,0.23
2020-03-13,110.426,110.736,109.241,109.514,2345,26450445.0,0.16
2020-03-16,109.564,109.926,109.327,109.525,1491,16771608.0,0.1
2020-03-17,109.475,109.525,108.436,109.109,986,11043368.0,0.07
2020-03-18,108.946,109.235,108.816,109.171,1117,12496865.0,0.08
2020-03-19,109.121,109.213,108.854,108.866,883,9875204.0,0.06
2020-03-20,108.862,108.906,108.717,108.836,1665,18590544.0,0.11
2020-03-23,109.146,109.536,109.146,109.426,1631,18306625.0,0.11
2020-03-24,109.418,109.896,109.186,109.612,1636,18388686.0,0.11
2020-03-25,109.606,109.706,109.358,109.621,1333,14985699.0,0.09
2020-03-26,109.621,109.836,109.596,109.787,2982,33583662.0,0.2
2020-03-27,109.736,110.136,109.651,109.813,3291,37094272.0,0.23
2020-03-30,109.786,109.976,109.767,109.841,3126,35232794.0,0.21
2020-03-31,109.741,109.951,109.736,109.951,2899,32673771.0,0.2
2020-04-01,109.964,110.135,109.964,110.106,2908,32845389.0,0.2
2020-04-02,109.946,110.266,109.946,110.069,2882,32590286.0,0.2
2020-04-03,110.052,110.183,110.046,110.07,2438,27545351.0,0.17
2020-04-07,110.12,110.598,110.097,110.53,2675,30292615.0,0.18
2020-04-08,110.58,110.805,110.539,110.746,2923,33198113.0,0.2
2020-04-09,110.818,110.828,110.536,110.629,3322,37713566.0,0.23
2020-04-10,110.626,110.791,110.436,110.517,3203,36339941.0,0.22
2020-04-13,110.516,110.624,110.353,110.603,3447,39103236.0,0.24
2020-04-14,110.636,110.718,110.527,110.565,2862,32492083.0,0.2
2020-04-15,110.636,110.72,110.636,110.708,2264,25707701.0,0.15
2020-04-16,110.758,111.106,110.706,111.013,2421,27545813.0,0.17
2020-04-17,111.013,111.271,110.844,110.914,2526,28763699.0,0.17
2020-04-20,110.917,111.156,110.521,110.567,3919,44534478.0,0.27
2020-04-21,110.596,110.614,110.481,110.566,1662,18848617.0,0.11
2020-04-22,110.614,110.898,110.571,110.85,3557,40428902.0,0.24
2020-04-23,110.796,111.492,110.736,111.396,3575,40754024.0,0.24
2020-04-24,111.449,111.926,111.368,111.668,3937,45105962.0,0.27
2020-04-27,111.536,111.841,111.336,111.64,4460,51054133.0,0.31
2020-04-28,111.536,111.836,111.458,111.77,4798,54950452.0,0.33
2020-04-29,111.736,112.036,111.704,111.885,3394,38943310.0,0.23
2020-04-30,111.738,111.836,111.541,111.637,4498,51529888.0,0.31
2020-05-06,111.687,111.687,111.366,111.425,4056,46377444.0,0.28
2020-05-07,111.425,111.425,110.836,110.891,4300,48984471.0,0.29
2020-05-08,111.125,111.125,110.336,110.608,7292,82694244.0,0.5
2020-05-11,110.717,110.717,110.049,110.058,7424,84039141.0,0.51
2020-05-12,110.057,110.385,110.057,110.371,6558,74184644.0,0.45
2020-05-13,110.157,110.486,110.09,110.115,7505,84937603.0,0.51
2020-05-14,110.121,110.184,109.691,110.064,8492,95777202.0,0.58
2020-05-15,110.071,110.278,109.904,110.268,9347,105600908.0,0.64
2020-05-18,110.078,110.233,109.752,109.773,6826,76945362.0,0.47
2020-05-19,109.656,109.958,109.485,109.92,6701,75463602.0,0.46
2020-05-20,109.835,110.128,109.831,110.125,6911,77965888.0,0.47
2020-05-21,109.902,110.24,109.902,110.175,6041,68274998.0,0.41
2020-05-22,110.291,110.702,110.221,110.7,8607,97580549.0,0.59
2020-05-25,110.65,110.65,110.256,110.339,8066,91350956.0,0.55
2020-05-26,110.387,110.467,109.784,109.922,6599,74475755.0,0.45
2020-05-27,109.936,110.066,109.766,109.92,7698,86823089.0,0.53
2020-05-28,109.901,110.302,109.898,110.245,8620,97389335.0,0.59
2020-05-29,110.166,110.296,109.824,109.869,7540,85148869.0,0.52
2020-06-01,109.919,109.919,109.496,109.537,7071,79609223.0,0.48
2020-06-02,109.634,109.634,109.058,109.199,8588,96236222.0,0.59
2020-06-03,109.149,109.149,108.732,109.008,6630,74093610.0,0.45
2020-06-04,109.036,109.058,108.63,108.635,7576,84629278.0,0.52
2020-06-05,108.686,108.776,108.465,108.539,7019,78239357.0,0.48
2020-06-08,108.538,108.918,108.468,108.917,7628,85169204.0,0.52
2020-06-09,108.966,109.088,108.888,108.897,7346,82187504.0,0.5
2020-06-10,108.927,109.1,108.773,108.867,7057,78899577.0,0.48
2020-06-11,108.941,109.385,108.941,109.359,9808,109835629.0,0.67
2020-06-12,109.526,109.886,109.391,109.454,7115,79951624.0,0.49
2020-06-15,109.596,109.783,109.416,109.755,6957,78294580.0,0.48
2020-06-16,109.336,109.336,108.896,108.923,8620,96455560.0,0.59
2020-06-17,108.973,108.973,108.592,108.83,6397,71445171.0,0.44
2020-06-18,109.116,109.116,108.554,108.649,11495,128349349.0,0.79
2020-06-19,108.679,108.744,108.566,108.676,10812,120564829.0,0.74
2020-06-22,108.676,108.757,108.566,108.696,8663,96614830.0,0.59
2020-06-23,108.627,108.706,108.036,108.146,6521,72549738.0,0.45
2020-06-24,108.336,108.694,108.279,108.656,7831,87233113.0,0.54
2020-06-29,108.635,108.731,108.541,108.702,5882,65613261.0,0.4
2020-06-30,108.636,108.669,108.486,108.599,6541,72883953.0,0.45
2020-07-01,108.636,108.736,108.606,108.702,4917,54848219.0,0.34
2020-07-02,108.636,109.098,108.541,108.852,8040,89745657.0,0.55
2020-07-03,108.637,108.817,108.51,108.736,6205,69185780.0,0.42
2020-07-06,108.571,108.571,107.617,107.721,5995,66427157.0,0.41
2020-07-07,107.566,107.566,107.177,107.252,5566,61305906.0,0.38
2020-07-08,107.336,107.336,106.883,106.892,5178,56936441.0,0.35
2020-07-09,106.891,106.892,106.297,106.703,10859,118815058.0,0.74
2020-07-10,106.916,107.147,106.786,106.975,10943,120208279.0,0.75
2020-07-13,106.936,106.948,106.64,106.787,8603,94308957.0,0.59
2020-07-14,106.951,107.274,106.951,107.224,9012,99164906.0,0.62
2020-07-15,107.217,107.635,106.936,107.619,8464,93311619.0,0.58
2020-07-16,107.445,107.918,107.445,107.88,10255,113514684.0,0.7
2020-07-17,107.884,107.906,107.498,107.581,8189,90603618.0,0.56
2020-07-20,107.531,107.537,107.254,107.47,6754,74509402.0,0.46
2020-07-21,107.98,107.98,107.406,107.529,8108,89498357.0,0.55
2020-07-22,107.548,108.246,107.426,108.213,8002,88489774.0,0.55
2020-07-23,108.136,108.426,108.086,108.344,9668,107461389.0,0.66
2020-07-24,108.346,108.56,108.288,108.529,9134,101645251.0,0.62
2020-07-27,108.386,108.61,108.34,108.581,6444,71761371.0,0.44
2020-07-28,108.571,108.571,108.236,108.287,6828,75907453.0,0.47
2020-07-29,108.486,108.486,108.026,108.119,6622,73527491.0,0.45
2020-07-30,108.036,108.046,107.846,107.899,5668,62805285.0,0.39
2020-07-31,107.906,107.906,107.472,107.497,7204,79546954.0,0.49
2020-08-03,107.504,107.587,107.269,107.578,7118,78560151.0,0.49
2020-08-04,107.576,107.688,107.496,107.599,5918,65375623.0,0.4
2020-08-05,107.586,107.81,107.586,107.742,5740,63469872.0,0.39
2020-08-06,107.541,107.81,107.541,107.782,6498,71880234.0,0.44
2020-08-07,107.776,107.826,107.586,107.646,6549,72406614.0,0.45
2020-08-10,107.656,107.756,107.586,107.752,6274,69346857.0,0.43
2020-08-11,107.752,107.775,107.603,107.624,6740,74495449.0,0.46
2020-08-12,107.651,107.925,107.351,107.45,6722,74252803.0,0.46
2020-08-13,107.449,107.733,107.448,107.733,6902,76280599.0,0.47
2020-08-14,107.733,107.904,107.708,107.772,4881,54023049.0,0.33
2020-08-17,107.773,107.896,107.772,107.862,4165,46118665.0,0.28
2020-08-18,107.86,107.928,107.852,107.894,3363,37250535.0,0.23
2020-08-19,107.876,107.894,107.696,107.715,4913,54387259.0,0.34
2020-08-20,107.686,107.751,107.446,107.458,7295,80583781.0,0.5
2020-08-21,107.509,107.537,107.445,107.496,4795,52916412.0,0.33
2020-08-24,107.506,107.574,107.279,107.478,5942,65550213.0,0.41
2020-08-25,107.477,107.478,107.097,107.17,7628,83955422.0,0.52
2020-08-26,107.18,107.253,106.985,107.026,5836,64217808.0,0.4
2020-08-27,107.026,107.151,107.017,107.093,7104,78117831.0,0.49
2020-08-28,107.142,107.142,106.754,106.781,6955,76323099.0,0.48
2020-08-31,106.767,106.948,106.654,106.86,7638,83808118.0,0.52
2020-09-01,106.936,107.327,106.836,107.253,6959,76533636.0,0.48
2020-09-02,107.243,107.243,106.984,107.098,5936,65281582.0,0.41
2020-09-03,107.098,107.409,106.859,107.402,8397,92303430.0,0.57
2020-09-04,107.352,107.544,107.296,107.427,11500,126841936.0,0.79
2020-09-07,107.475,107.496,107.107,107.184,11450,126031009.0,0.78
2020-09-08,107.275,107.586,107.126,107.533,11032,121713619.0,0.75
2020-09-09,107.308,107.823,107.308,107.819,12264,135503610.0,0.84
2020-09-10,107.786,107.916,107.594,107.882,11195,123856202.0,0.77
2020-09-11,107.905,107.905,107.313,107.319,11196,123578617.0,0.77
2020-09-14,107.058,107.167,106.896,106.933,7131,78358775.0,0.49
2020-09-15,106.916,107.353,106.869,107.348,10725,117999255.0,0.73
2020-09-16,107.136,107.486,107.136,107.386,7603,83811823.0,0.52
2020-09-17,107.238,107.514,107.238,107.331,13716,151205933.0,0.94
2020-09-18,107.246,107.607,107.246,107.352,10892,120173079.0,0.75
2020-09-21,107.302,107.865,107.302,107.854,9576,105825266.0,0.66
2020-09-22,107.736,110.069,107.736,108.034,12916,143156279.0,0.88
2020-09-23,107.936,108.034,107.694,107.789,13437,148732480.0,0.92
2020-09-24,107.816,107.943,107.663,107.741,11139,123272937.0,0.76
2020-09-25,107.746,107.747,107.557,107.589,12511,138257874.0,0.86
2020-09-28,107.589,107.736,107.384,107.73,11252,124230833.0,0.77
2020-09-29,107.702,107.73,107.476,107.539,11346,125309199.0,0.78
2020-09-30,107.539,107.686,107.273,107.324,9897,109203289.0,0.68
2020-10-09,107.166,107.221,107.077,107.176,11424,125675703.0,0.78
2020-10-12,107.196,107.196,106.82,106.876,7217,79229962.0,0.49
2020-10-13,106.875,107.016,106.836,106.923,9099,99907198.0,0.62
2020-10-14,106.926,106.983,106.765,106.823,7556,82897122.0,0.52
2020-10-15,106.829,106.902,106.673,106.739,5478,60056553.0,0.37
2020-10-16,106.739,106.985,106.739,106.96,6712,73668449.0,0.46
2020-10-19,106.935,107.217,106.767,107.198,7350,80784895.0,0.5
2020-10-20,107.145,107.259,106.946,106.994,6200,68124969.0,0.42
2020-10-21,106.995,107.118,106.891,107.023,8817,96895534.0,0.6
2020-10-22,107.114,107.378,107.094,107.152,6015,66195317.0,0.41
2020-10-23,107.118,107.164,107.043,107.092,4302,47302708.0,0.29
2020-10-26,107.092,107.135,106.944,106.949,5054,55554947.0,0.35
2020-10-27,106.949,107.24,106.936,107.212,6387,70251200.0,0.44
2020-10-28,107.227,107.385,107.053,107.195,5593,61586140.0,0.38
2020-10-29,107.196,107.512,107.196,107.257,6750,74399483.0,0.46
2020-10-30,107.258,107.451,107.213,107.24,4771,52579945.0,0.33
2020-11-02,107.241,108.144,107.207,107.468,6970,76881688.0,0.48
2020-11-03,107.486,107.526,107.348,107.422,6924,76378277.0,0.47
2020-11-04,107.415,107.536,107.33,107.42,7494,82656839.0,0.51
2020-11-05,107.419,107.613,107.337,107.406,7256,80032706.0,0.5
2020-11-06,107.407,107.653,107.332,107.395,5411,59672318.0,0.37
2020-11-09,107.395,107.452,107.124,107.186,8988,98963948.0,0.61
2020-11-10,107.136,107.261,107.086,107.15,6606,72684277.0,0.45
2020-11-11,107.151,107.283,107.04,107.106,7074,77828618.0,0.48
2020-11-12,107.106,107.26,107.036,107.154,7845,86272822.0,0.54
2020-11-13,107.148,107.197,106.737,106.828,6528,71712380.0,0.45
2020-11-16,106.828,107.075,106.726,106.936,4144,45482132.0,0.28
2020-11-17,106.936,107.016,106.884,106.965,4620,50742787.0,0.32
2020-11-18,106.988,107.023,106.696,106.758,6213,68144419.0,0.43
2020-11-19,106.736,106.736,106.534,106.644,4981,54552740.0,0.34
2020-11-20,106.584,106.639,106.456,106.584,6500,71107336.0,0.44
2020-11-23,106.637,106.766,106.637,106.719,5723,62704889.0,0.39
2020-11-24,106.698,106.746,106.649,106.677,7460,81744550.0,0.51
2020-11-25,106.665,106.767,106.596,106.711,5640,61797377.0,0.39
2020-11-26,106.714,106.797,106.696,106.7,7690,84282118.0,0.53
2020-11-27,106.691,106.893,106.614,106.666,5121,56115699.0,0.35
2020-11-30,106.669,106.826,106.668,106.818,5259,57637942.0,0.36
2020-12-01,106.819,106.827,106.686,106.746,4329,47464482.0,0.3
2020-12-02,106.746,106.746,106.66,106.687,4802,52604887.0,0.33
2020-12-03,106.687,106.773,106.637,106.664,5273,57773194.0,0.36
2020-12-04,106.665,107.236,106.665,107.036,7480,82052113.0,0.51
2020-12-07,106.986,107.116,106.844,106.887,6484,71195273.0,0.44
2020-12-08,106.916,107.225,106.916,107.225,9026,99326409.0,0.62
2020-12-09,107.225,107.294,107.028,107.121,4346,47797702.0,0.3
2020-12-10,107.121,107.136,107.018,107.092,6346,69752651.0,0.43
2020-12-11,107.092,107.092,106.866,106.921,7425,81525344.0,0.51
2020-12-14,106.945,106.979,106.737,106.766,5724,62767284.0,0.39
2020-12-15,106.798,106.874,106.764,106.796,6479,71060942.0,0.44
2020-12-16,106.815,106.831,106.766,106.801,5861,64267743.0,0.4
2020-12-17,106.802,106.936,106.691,106.71,5017,55018659.0,0.34
2020-12-18,106.716,106.78,106.678,106.711,3063,33568158.0,0.21
2020-12-21,106.712,106.756,106.686,106.695,3867,42368219.0,0.26
2020-12-22,106.735,106.986,106.676,106.902,5235,57381389.0,0.36
2020-12-23,106.939,107.134,106.928,106.968,4985,54780592.0,0.34
2020-12-24,106.968,107.124,106.941,106.977,4449,48876245.0,0.3
2020-12-25,106.978,107.123,106.976,107.112,7030,77275447.0,0.48
2020-12-28,107.125,107.283,107.124,107.136,6532,71883944.0,0.45
2020-12-29,107.18,107.386,107.18,107.325,5846,64380773.0,0.4
2020-12-30,107.326,107.466,107.204,107.385,4948,54539434.0,0.34
2020-12-31,107.391,107.516,107.236,107.241,5080,56018769.0,0.35
2021-01-04,107.241,107.374,107.074,107.174,9359,102937146.0,0.64
2021-01-05,107.174,107.404,107.174,107.346,4222,46503798.0,0.29
2021-01-06,107.347,107.611,107.327,107.576,5771,63702103.0,0.39
2021-01-07,107.577,107.616,107.497,107.562,4336,47879692.0,0.3
2021-01-08,107.654,107.866,107.486,107.582,6069,67126126.0,0.42
2021-01-11,107.487,107.582,107.436,107.547,6622,73084160.0,0.45
2021-01-12,107.551,107.635,107.484,107.606,4707,51994176.0,0.32
2021-01-13,107.606,107.951,107.606,107.854,4513,49967589.0,0.31
2021-01-14,107.856,108.094,107.856,108.005,4624,51261007.0,0.32
2021-01-15,108.011,108.235,107.996,108.168,7743,85948549.0,0.53
2021-01-18,108.191,108.191,107.879,107.913,7527,83423797.0,0.51
2021-01-19,107.736,107.912,107.736,107.807,7325,81062562.0,0.5
2021-01-20,107.821,108.035,107.821,108.022,5627,62346870.0,0.38
2021-01-21,108.022,108.155,107.947,108.028,7263,80545336.0,0.5
2021-01-22,108.036,108.322,108.035,108.254,4258,47297664.0,0.29
2021-01-25,108.255,108.355,108.156,108.204,5755,63930955.0,0.39
2021-01-26,108.136,108.316,107.727,107.756,4675,51845103.0,0.32
2021-01-27,107.789,107.974,107.616,107.669,4343,48062886.0,0.3
2021-01-28,107.691,107.818,107.511,107.632,3610,39897073.0,0.25
2021-01-29,107.586,107.643,107.378,107.418,3888,42906187.0,0.27
2021-02-01,107.516,107.785,107.458,107.751,6177,68293065.0,0.42
2021-02-02,107.785,107.971,107.636,107.896,9561,105848492.0,0.65
2021-02-03,107.908,107.955,107.767,107.808,8207,90880976.0,0.56
2021-02-04,107.809,107.934,107.691,107.799,8873,98200109.0,0.61
2021-02-05,107.787,107.871,107.366,107.485,7025,77642236.0,0.48
2021-02-08,107.551,107.668,107.145,107.262,6922,76241701.0,0.47
2021-02-09,107.295,107.432,107.223,107.344,8095,89207863.0,0.55
2021-02-10,107.384,107.685,107.298,107.606,5145,56779614.0,0.35
2021-02-18,107.536,107.618,107.417,107.509,5513,60845789.0,0.38
2021-02-19,107.476,107.808,107.476,107.6,6836,75561324.0,0.47
2021-02-22,107.566,107.579,107.201,107.496,8765,96639366.0,0.6
2021-02-23,107.403,107.724,107.396,107.666,7080,78158294.0,0.48
2021-02-24,107.708,107.846,107.633,107.706,6223,68851588.0,0.43
2021-02-25,107.706,107.725,107.49,107.682,7988,88228416.0,0.55
2021-02-26,107.736,107.776,107.417,107.581,8556,94473573.0,0.59
2021-03-01,107.563,107.581,107.358,107.416,9026,99536385.0,0.62
2021-03-02,107.371,107.811,107.265,107.751,9651,106526175.0,0.66
2021-03-03,107.736,107.798,107.562,107.611,5303,58601848.0,0.36
2021-03-04,107.627,107.734,107.536,107.602,7366,81390629.0,0.5
2021-03-05,107.596,107.806,107.547,107.735,8102,89562318.0,0.55
2021-03-08,107.687,107.875,107.646,107.864,6833,75572052.0,0.47
2021-03-09,107.85,108.091,107.744,107.897,7945,87966654.0,0.54
2021-03-10,107.867,108.086,107.77,107.998,5217,57796471.0,0.36
2021-03-11,107.951,107.993,107.717,107.867,9423,104311433.0,0.64
2021-03-12,107.897,107.935,107.807,107.833,7190,79607478.0,0.49
2021-03-15,107.833,107.833,107.706,107.757,6637,73405090.0,0.45
2021-03-16,107.757,107.806,107.668,107.69,8945,98922748.0,0.61
2021-03-17,107.692,107.784,107.63,107.643,9467,104657652.0,0.65
2021-03-18,107.643,107.643,107.406,107.466,15867,175055931.0,1.09
2021-03-19,107.466,107.626,107.416,107.588,9450,104378751.0,0.65
2021-03-22,107.596,107.744,107.596,107.68,9147,101142125.0,0.63
2021-03-23,107.677,107.736,107.62,107.71,10295,113811674.0,0.7
2021-03-24,107.736,107.905,107.736,107.838,9488,105013682.0,0.65
2021-03-25,107.838,107.934,107.736,107.883,13988,154875938.0,0.96
2021-03-26,107.893,107.929,107.794,107.798,18191,201439642.0,1.24
2021-03-29,107.798,107.872,107.682,107.778,9520,105298435.0,0.65
2021-03-30,107.764,107.98,107.764,107.865,15598,172717496.0,1.07
2021-03-31,107.866,108.128,107.821,108.07,10440,115771222.0,0.71
2021-04-01,108.136,108.136,107.91,107.951,8097,89760566.0,0.55
2021-04-02,108.011,108.118,107.901,107.957,7956,88234288.0,0.54
2021-04-06,107.877,108.001,107.856,107.929,11091,122878776.0,0.76
2021-04-07,107.901,108.025,107.901,107.964,9088,100724643.0,0.62
2021-04-08,107.966,108.011,107.828,107.86,7130,79009307.0,0.49
2021-04-09,107.86,107.946,107.847,107.934,10432,115537719.0,0.71
2021-04-12,107.936,108.166,107.896,108.157,7512,83341639.0,0.51
2021-04-13,108.146,108.436,108.146,108.436,9963,110844950.0,0.68
2021-04-14,108.436,108.58,108.354,108.506,8011,89211228.0,0.55
2021-04-15,108.535,108.629,108.346,108.351,9929,110539685.0,0.68
2021-04-16,108.351,108.941,108.251,108.709,12031,134099282.0,0.82
2021-04-19,108.755,108.885,108.601,108.651,10490,117031247.0,0.72
2021-04-20,108.652,108.835,108.622,108.735,9494,105955232.0,0.65
2021-04-21,108.752,108.752,108.648,108.741,9203,102703274.0,0.63
2021-04-22,108.752,108.789,108.596,108.674,8270,92243435.0,0.57
2021-04-23,108.669,109.136,108.646,108.961,15984,178676855.0,1.09
2021-04-26,108.946,109.094,108.646,108.834,12399,138521705.0,0.85
2021-04-27,108.784,109.136,108.656,108.733,14472,161681322.0,0.99
2021-04-28,108.716,108.865,108.396,108.44,12108,134847631.0,0.83
2021-04-29,108.389,108.779,108.389,108.585,5890,65609627.0,0.4
2021-04-30,108.585,108.885,108.499,108.796,6211,69221838.0,0.42
2021-05-06,108.809,108.961,108.755,108.774,8280,92537631.0,0.57
2021-05-07,108.775,108.938,108.669,108.752,8630,96345300.0,0.59
2021-05-10,108.711,108.834,108.706,108.754,9700,108263059.0,0.66
2021-05-11,108.804,109.036,108.706,108.978,15707,175514137.0,1.07
2021-05-12,108.976,109.136,108.937,108.958,11945,133601685.0,0.82
2021-05-13,108.956,108.956,108.768,108.882,12190,136142027.0,0.83
2021-05-14,108.856,109.032,108.832,108.937,9971,111502553.0,0.68
2021-05-17,108.887,109.098,108.763,108.908,10668,119266289.0,0.73
2021-05-18,108.908,108.984,108.789,108.858,8749,97761761.0,0.6
2021-05-19,108.858,109.135,108.858,109.104,8416,94160758.0,0.58
2021-05-20,109.154,109.336,109.118,109.317,29087,326269808.0,1.99
2021-05-21,109.367,109.734,109.316,109.636,10761,121032628.0,0.74
2021-05-24,109.646,109.836,109.646,109.736,8408,94674376.0,0.58
2021-05-25,109.736,109.756,109.57,109.677,8675,97577429.0,0.59
2021-05-26,109.666,109.911,109.548,109.851,10650,119902925.0,0.73
2021-05-27,109.833,109.895,109.591,109.607,9906,111537068.0,0.68
2021-05-28,109.616,109.665,109.488,109.615,8854,99554257.0,0.61
2021-05-31,109.607,109.635,109.236,109.528,13546,152138628.0,0.93
2021-06-01,109.538,109.734,109.538,109.636,9118,102596851.0,0.62
2021-06-02,109.649,109.836,109.646,109.794,9177,103376514.0,0.63
2021-06-03,109.744,109.913,109.636,109.881,8006,90182112.0,0.55
2021-06-04,109.878,109.878,109.566,109.688,19247,216721384.0,1.32
2021-06-07,109.636,109.716,109.496,109.51,9540,107242089.0,0.65
2021-06-08,109.531,109.614,109.491,109.502,6376,71657551.0,0.44
2021-06-09,109.636,109.636,109.396,109.514,9998,112361299.0,0.68
2021-06-10,109.514,109.694,109.508,109.518,12542,141009924.0,0.86
2021-06-11,109.546,109.559,109.381,109.411,11537,129559025.0,0.79
2021-06-15,109.436,109.436,109.096,109.223,11305,126753626.0,0.77
2021-06-16,109.187,109.432,109.101,109.353,9018,101123781.0,0.62
2021-06-17,109.307,109.386,109.167,109.194,9739,109208298.0,0.67
2021-06-18,109.147,109.461,109.146,109.368,9463,106192123.0,0.65
2021-06-21,109.385,109.536,109.37,109.494,8615,96764668.0,0.59
2021-06-22,109.534,109.579,109.361,109.435,8993,101053064.0,0.62
2021-06-23,109.437,109.516,109.367,109.409,7809,87669834.0,0.53
2021-06-24,109.364,109.663,109.364,109.464,8621,96856204.0,0.59
2021-06-25,109.51,109.685,109.436,109.579,13011,146261097.0,0.89
2021-06-28,109.543,109.706,109.499,109.538,8490,95457380.0,0.58
2021-06-29,109.51,109.735,109.414,109.683,11523,129602836.0,0.79
2021-06-30,109.733,109.913,109.641,109.856,9953,112102654.0,0.68
2021-07-01,109.841,110.081,109.81,109.947,14983,169043741.0,1.03
2021-07-02,109.966,110.106,109.909,110.002,10938,123461562.0,0.75
2021-07-05,109.961,110.196,109.883,109.997,9695,109354199.0,0.66
2021-07-06,109.956,110.124,109.89,110.036,12984,146617205.0,0.89
2021-07-07,110.036,110.236,110.036,110.166,11462,129462196.0,0.78
2021-07-08,110.216,110.58,110.216,110.536,10838,122735981.0,0.74
2021-07-09,110.585,110.875,110.585,110.742,16388,186134855.0,1.12
2021-07-12,110.736,110.853,110.696,110.776,5742,65251833.0,0.39
2021-07-13,110.826,111.296,110.764,111.268,12477,141913882.0,0.85
2021-07-14,111.228,111.576,111.136,111.466,10900,124451230.0,0.75
2021-07-15,111.516,111.516,111.011,111.022,16441,187434809.0,1.12
2021-07-16,110.986,111.196,110.911,111.076,12010,136831928.0,0.82
2021-07-19,111.076,111.126,110.958,111.031,10508,119654501.0,0.72
2021-07-20,111.026,111.336,110.986,111.237,9575,109137299.0,0.66
2021-07-21,111.287,111.336,111.187,111.316,8828,100769332.0,0.6
2021-07-22,111.316,111.421,111.217,111.286,11453,130774792.0,0.78
2021-07-23,111.236,111.402,111.236,111.339,10024,114478170.0,0.69
2021-07-26,111.339,111.588,111.306,111.497,12636,144494063.0,0.86
2021-07-27,111.448,111.655,111.401,111.553,11506,131643969.0,0.79
2021-07-28,111.504,111.726,111.286,111.597,10729,122753971.0,0.73
2021-07-29,111.547,111.547,111.431,111.5,12822,146656536.0,0.88
2021-07-30,111.5,111.766,111.5,111.7,9344,107060319.0,0.64
2021-08-02,111.767,112.401,111.767,111.987,12001,137923183.0,0.82
2021-08-03,111.937,112.336,111.937,112.251,8629,99189375.0,0.59
2021-08-04,112.201,112.376,112.039,112.078,8770,100851021.0,0.6
2021-08-05,112.074,112.236,112.074,112.133,12519,143977098.0,0.86
2021-08-06,112.108,112.183,112.087,112.149,7524,86535412.0,0.51
