date,open,high,low,close,volume,amount,turnover
2021-05-25,0.991,1.004,0.987,1.003,6042538,604353040.0,0.8
2021-05-26,1.005,1.009,1.001,1.004,4500254,452312288.0,0.6
2021-05-27,1.001,1.009,1.0,1.005,3436619,345241072.0,0.45
2021-05-28,1.01,1.01,0.988,0.991,3176193,317821840.0,0.42
2021-05-31,0.995,1.001,0.99,0.998,2679862,266740253.0,0.35
2021-06-01,1.009,1.033,1.003,1.03,8867797,905461568.0,1.17
2021-06-02,1.035,1.039,1.021,1.022,2988245,306999296.0,0.4
2021-06-03,1.024,1.032,1.014,1.016,2477165,254073910.0,0.33
2021-06-04,1.009,1.02,1.005,1.01,3287160,332870336.0,0.44
2021-06-07,1.014,1.014,0.997,1.004,2120410,212488010.0,0.28
2021-06-08,1.006,1.009,0.99,0.993,2745917,273466960.0,0.36
2021-06-09,0.993,0.998,0.989,0.992,1370824,136143950.0,0.18
2021-06-10,0.995,1.001,0.99,0.991,2784270,276852848.0,0.37
2021-06-11,0.996,1.003,0.992,0.992,1858128,185023927.0,0.25
2021-06-15,0.998,1.001,0.982,0.991,1908797,189219939.0,0.25
2021-06-16,0.987,0.989,0.979,0.98,1608188,158002393.0,0.21
2021-06-17,0.974,0.986,0.972,0.986,2310474,227082215.0,0.31
2021-06-18,0.994,1.012,0.994,1.004,3134824,315035872.0,0.42
2021-06-21,0.997,1.003,0.992,0.998,2110009,210340493.0,0.28
2021-06-22,1.001,1.002,0.984,0.987,2760246,273045568.0,0.37
2021-06-23,0.991,1.01,0.987,1.008,2825497,282583680.0,0.37
2021-06-24,1.01,1.017,1.007,1.01,2357248,238531759.0,0.31
2021-06-25,1.018,1.032,1.017,1.03,3119933,320032608.0,0.41
2021-06-28,1.031,1.04,1.03,1.033,1862174,192627941.0,0.25
2021-06-29,1.036,1.043,1.023,1.023,2514663,259315335.0,0.33
2021-06-30,1.032,1.035,1.022,1.023,1516323,155696450.0,0.2
2021-07-01,1.023,1.024,1.016,1.016,618889,63046166.0,0.08
2021-07-02,1.018,1.018,0.99,0.992,3179495,316690240.0,0.42
2021-07-05,0.988,0.991,0.964,0.971,3478797,338510656.0,0.46
2021-07-06,0.971,0.973,0.953,0.962,3182211,305239648.0,0.42
2021-07-07,0.954,0.959,0.947,0.953,2744047,261468832.0,0.36
2021-07-08,0.956,0.956,0.928,0.93,3343665,313503888.0,0.44
2021-07-09,0.925,0.943,0.907,0.936,4881789,452914784.0,0.65
2021-07-12,0.948,0.951,0.934,0.945,2136383,201308983.0,0.28
2021-07-13,0.949,0.968,0.946,0.96,2681269,257487755.0,0.35
2021-07-14,0.962,0.968,0.96,0.962,1870345,180233063.0,0.25
2021-07-15,0.963,0.966,0.957,0.963,1517153,146039117.0,0.2
2021-07-16,0.961,0.964,0.953,0.956,2093705,200529162.0,0.28
2021-07-19,0.95,0.95,0.934,0.939,1770116,166193226.0,0.23
2021-07-20,0.933,0.942,0.919,0.925,2937290,272395248.0,0.39
2021-07-21,0.931,0.934,0.919,0.922,2801118,258757705.0,0.37
2021-07-22,0.93,0.941,0.93,0.937,2001453,187429373.0,0.26
2021-07-23,0.938,0.94,0.92,0.921,2721329,251860747.0,0.36
2021-07-26,0.901,0.901,0.856,0.869,6254764,546626336.0,0.83
2021-07-27,0.855,0.856,0.797,0.801,9330947,771041504.0,1.24
2021-07-28,0.811,0.822,0.789,0.808,7034861,565595040.0,0.93
2021-07-29,0.85,0.872,0.844,0.864,5754101,494025792.0,0.76
2021-07-30,0.85,0.854,0.831,0.842,4543858,382915152.0,0.6
2021-08-02,0.852,0.858,0.84,0.853,2968324,252274683.0,0.39
2021-08-03,0.855,0.856,0.825,0.843,4556892,381944640.0,0.6
2021-08-04,0.839,0.87,0.831,0.86,3870978,331490944.0,0.51
2021-08-05,0.858,0.868,0.841,0.843,3685014,314830640.0,0.49
2021-08-06,0.847,0.851,0.837,0.846,3793149,320481344.0,0.5
2021-08-09,0.83,0.851,0.829,0.843,3552267,299165840.0,0.47
2021-08-10,0.852,0.86,0.843,0.858,3408287,290191328.0,0.45
2021-08-11,0.855,0.867,0.848,0.858,3132188,269005968.0,0.41
2021-08-12,0.856,0.859,0.845,0.845,3294939,280877392.0,0.44
2021-08-13,0.836,0.842,0.825,0.828,3513873,292291008.0,0.47
2021-08-16,0.827,0.828,0.807,0.81,4414490,359152976.0,0.58
2021-08-17,0.803,0.809,0.781,0.786,5419793,429960688.0,0.72
2021-08-18,0.787,0.794,0.782,0.786,3005974,236997958.0,0.4
2021-08-19,0.787,0.79,0.767,0.767,4439895,344371488.0,0.59
2021-08-20,0.761,0.762,0.733,0.747,8655070,647473728.0,1.15
2021-08-23,0.76,0.777,0.757,0.761,4981978,382318816.0,0.66
2021-08-24,0.777,0.803,0.775,0.803,6362157,503442944.0,0.84
2021-08-25,0.825,0.835,0.806,0.807,5925035,484955568.0,0.78
2021-08-26,0.809,0.814,0.789,0.793,5609903,449008208.0,0.74
2021-08-27,0.795,0.813,0.794,0.794,4349656,349455424.0,0.58
2021-08-30,0.791,0.806,0.789,0.8,3923991,313501984.0,0.52
2021-08-31,0.804,0.822,0.793,0.821,4668842,376254688.0,0.62
2021-09-01,0.833,0.848,0.826,0.839,5204849,436463856.0,0.69
2021-09-02,0.856,0.866,0.847,0.853,4864688,416780384.0,0.64
2021-09-03,0.851,0.851,0.838,0.841,3820772,322208192.0,0.51
2021-09-06,0.839,0.851,0.837,0.848,3483944,294522784.0,0.46
2021-09-07,0.855,0.871,0.854,0.865,3642081,314734928.0,0.48
2021-09-08,0.871,0.874,0.858,0.86,4395099,379757200.0,0.58
2021-09-09,0.848,0.848,0.829,0.83,4293067,359372880.0,0.57
2021-09-10,0.836,0.845,0.833,0.838,3891650,327129168.0,0.52
2021-09-13,0.832,0.833,0.817,0.822,3088602,254362542.0,0.41
2021-09-14,0.828,0.831,0.81,0.812,3146119,258443241.0,0.42
2021-09-15,0.806,0.806,0.79,0.792,3903090,311830224.0,0.52
2021-09-16,0.792,0.795,0.773,0.777,4360935,340580960.0,0.58
2021-09-17,0.784,0.81,0.781,0.808,4471978,357356512.0,0.59
2021-09-22,0.785,0.801,0.785,0.801,2198821,175147550.0,0.29
2021-09-23,0.808,0.815,0.792,0.792,4348007,349151168.0,0.58
2021-09-24,0.794,0.797,0.777,0.778,5091456,401444784.0,0.67
2021-09-27,0.78,0.785,0.767,0.768,4285522,331936256.0,0.57
2021-09-28,0.778,0.787,0.771,0.782,3840860,299574272.0,0.51
2021-09-29,0.763,0.774,0.759,0.773,3964157,304081552.0,0.52
2021-09-30,0.764,0.773,0.76,0.769,3465239,265128575.0,0.46
2021-10-08,0.795,0.796,0.77,0.776,5132977,399698592.0,0.68
2021-10-11,0.788,0.805,0.787,0.798,5089597,405693632.0,0.67
2021-10-12,0.786,0.793,0.778,0.779,4149946,325811888.0,0.55
2021-10-13,0.775,0.785,0.775,0.784,1259314,98166199.0,0.17
2021-10-14,0.788,0.794,0.786,0.791,1701354,134445357.0,0.23
2021-10-15,0.79,0.791,0.78,0.785,4287002,336177088.0,0.57
2021-10-18,0.79,0.792,0.776,0.779,3415309,266785878.0,0.45
2021-10-19,0.788,0.808,0.787,0.807,5732961,459069360.0,0.76
2021-10-20,0.821,0.834,0.818,0.827,4700451,388645072.0,0.62
2021-10-21,0.831,0.833,0.814,0.82,3441168,283173376.0,0.46
2021-10-22,0.827,0.841,0.826,0.836,3562919,297152192.0,0.47
2021-10-25,0.833,0.841,0.829,0.837,2809560,234761107.0,0.37
2021-10-26,0.837,0.839,0.819,0.821,3062882,253731464.0,0.41
2021-10-27,0.811,0.811,0.794,0.796,4072387,325376976.0,0.54
2021-10-28,0.802,0.811,0.795,0.799,3271308,262982106.0,0.43
2021-10-29,0.798,0.8,0.791,0.792,3189245,253541351.0,0.42
2021-11-01,0.787,0.79,0.778,0.782,3797290,296993232.0,0.5
2021-11-02,0.8,0.81,0.786,0.787,4721090,377308672.0,0.63
2021-11-03,0.786,0.79,0.771,0.779,5517531,429345248.0,0.73
2021-11-04,0.785,0.793,0.785,0.787,3480600,274490976.0,0.46
2021-11-05,0.782,0.791,0.78,0.783,2446238,192140543.0,0.32
2021-11-08,0.778,0.778,0.768,0.769,4225645,326272592.0,0.56
2021-11-09,0.775,0.778,0.765,0.772,3109400,239646743.0,0.41
2021-11-10,0.769,0.779,0.765,0.778,4426916,341675824.0,0.59
2021-11-11,0.779,0.807,0.778,0.805,4898150,387168016.0,0.65
